BPS_NAME,EVT_PHYS2,ACRES
East Gulf Coastal Plain Maritime Forest,Exotics,4059.492
East Gulf Coastal Plain Maritime Forest,OtherClearing,142.968
Great Lakes Wooded Dune and Swale,Agricultural,6476.628
Great Lakes Wooded Dune and Swale,NaturalVeg,68354.244
Great Lakes Wooded Dune and Swale,Developed,81551.034
Great Lakes Wooded Dune and Swale,Exotics,1943.388
Great Lakes Wooded Dune and Swale,OtherClearing,256.41
Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Agricultural,8.658
Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,NaturalVeg,157197.09
Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Developed,170.274
Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Exotics,191.142
Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,OtherClearing,1.554
South Florida Pine Rockland,Agricultural,20540.55
South Florida Pine Rockland,NaturalVeg,19334.424
South Florida Pine Rockland,Developed,114865.02
South Florida Pine Rockland,Exotics,1617.048
South Florida Pine Rockland,OtherClearing,3.774
Central Appalachian Alkaline Glade and Woodland,Agricultural,40453.95
Central Appalachian Alkaline Glade and Woodland,NaturalVeg,80535.606
Central Appalachian Alkaline Glade and Woodland,Developed,28163.364
Central Appalachian Alkaline Glade and Woodland,Exotics,3768.894
Central Appalachian Alkaline Glade and Woodland,OtherClearing,490.62
Rocky Mountain Alpine Dwarf-Shrubland,Agricultural,89.466
Rocky Mountain Alpine Dwarf-Shrubland,NaturalVeg,149022.162
Rocky Mountain Alpine Dwarf-Shrubland,Developed,560.55
Rocky Mountain Alpine Dwarf-Shrubland,Exotics,227.55
Rocky Mountain Alpine Dwarf-Shrubland,OtherClearing,56.388
Middle Rocky Mountain Montane Douglas-fir Forest and Woodland-Fire-maintained Savanna,Agricultural,1843.71
Middle Rocky Mountain Montane Douglas-fir Forest and Woodland-Fire-maintained Savanna,NaturalVeg,144070.23
Middle Rocky Mountain Montane Douglas-fir Forest and Woodland-Fire-maintained Savanna,Developed,996.78
Middle Rocky Mountain Montane Douglas-fir Forest and Woodland-Fire-maintained Savanna,Exotics,1683.648
Middle Rocky Mountain Montane Douglas-fir Forest and Woodland-Fire-maintained Savanna,OtherClearing,4.218
Southern Atlantic Coastal Plain Maritime Forest,Agricultural,808.746
Southern Atlantic Coastal Plain Maritime Forest,NaturalVeg,85917.996
Southern Atlantic Coastal Plain Maritime Forest,Developed,57814.572
Southern Atlantic Coastal Plain Maritime Forest,Exotics,2873.568
Southern Atlantic Coastal Plain Maritime Forest,OtherClearing,1.332
Northern Rocky Mountain Foothill Conifer Wooded Steppe,Agricultural,4309.686
Northern Rocky Mountain Foothill Conifer Wooded Steppe,NaturalVeg,135102.54
Northern Rocky Mountain Foothill Conifer Wooded Steppe,Developed,2400.93
Northern Rocky Mountain Foothill Conifer Wooded Steppe,Exotics,4713.06
Northern Rocky Mountain Foothill Conifer Wooded Steppe,OtherClearing,1.776
Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Agricultural,25.53
Sierran-Intermontane Desert Western White Pine-White Fir Woodland,NaturalVeg,143574.726
Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Developed,54.39
Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Exotics,65.49
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland-Wet,Agricultural,11.322
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland-Wet,NaturalVeg,141628.008
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland-Wet,Developed,1479.63
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland-Wet,Exotics,124.764
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland-Wet,OtherClearing,6.882
East Gulf Coastal Plain Limestone Forest,Agricultural,64849.974
East Gulf Coastal Plain Limestone Forest,NaturalVeg,36859.992
East Gulf Coastal Plain Limestone Forest,Developed,30605.808
East Gulf Coastal Plain Limestone Forest,Exotics,3436.338
East Gulf Coastal Plain Limestone Forest,OtherClearing,10.434
Southern Rocky Mountain Ponderosa Pine Woodland-North,Agricultural,264.402
Southern Rocky Mountain Ponderosa Pine Woodland-North,NaturalVeg,99088.812
Southern Rocky Mountain Ponderosa Pine Woodland-North,Developed,31427.43
Southern Rocky Mountain Ponderosa Pine Woodland-North,Exotics,859.806
Southern Rocky Mountain Ponderosa Pine Woodland-North,OtherClearing,36.63
Southwest Florida Coastal Strand and Maritime Hammock,Agricultural,2145.852
Southwest Florida Coastal Strand and Maritime Hammock,NaturalVeg,21118.86
Southwest Florida Coastal Strand and Maritime Hammock,Developed,105219.12
Southwest Florida Coastal Strand and Maritime Hammock,Exotics,1288.488
Southwest Florida Coastal Strand and Maritime Hammock,OtherClearing,32.634
Central and Upper Texas Coast Dune and Coastal Grassland,Agricultural,1979.352
Central and Upper Texas Coast Dune and Coastal Grassland,NaturalVeg,96097.362
Central and Upper Texas Coast Dune and Coastal Grassland,Developed,26822.262
Central and Upper Texas Coast Dune and Coastal Grassland,Exotics,3411.03
Central and Upper Texas Coast Dune and Coastal Grassland,OtherClearing,174.048
South-Central Interior/Upper Coastal Plain Flatwoods,Agricultural,66935.442
South-Central Interior/Upper Coastal Plain Flatwoods,NaturalVeg,30579.834
South-Central Interior/Upper Coastal Plain Flatwoods,Developed,20642.004
South-Central Interior/Upper Coastal Plain Flatwoods,Exotics,3795.312
South-Central Interior/Upper Coastal Plain Flatwoods,OtherClearing,16.65
North Pacific Alpine and Subalpine Dry Grassland,Agricultural,51.282
North Pacific Alpine and Subalpine Dry Grassland,NaturalVeg,119860.242
North Pacific Alpine and Subalpine Dry Grassland,Developed,459.54
North Pacific Alpine and Subalpine Dry Grassland,Exotics,1262.292
North Pacific Alpine and Subalpine Dry Grassland,OtherClearing,0.666
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Agricultural,34179.342
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,NaturalVeg,66865.512
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Developed,15574.854
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Exotics,3443.22
Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,OtherClearing,73.038
Colorado Plateau Pinyon-Juniper Shrubland,Agricultural,4598.286
Colorado Plateau Pinyon-Juniper Shrubland,NaturalVeg,102811.53
Colorado Plateau Pinyon-Juniper Shrubland,Developed,4988.784
Colorado Plateau Pinyon-Juniper Shrubland,Exotics,4714.614
Colorado Plateau Pinyon-Juniper Shrubland,OtherClearing,39.516
Pacific Coastal Marsh Systems,Agricultural,17218.098
Pacific Coastal Marsh Systems,NaturalVeg,55842.768
Pacific Coastal Marsh Systems,Developed,34990.974
Pacific Coastal Marsh Systems,Exotics,2000.22
Pacific Coastal Marsh Systems,OtherClearing,17.094
Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Agricultural,28979.214
Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,NaturalVeg,65944.878
Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Developed,11709.834
Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Exotics,2429.568
Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,OtherClearing,961.926
North Pacific Montane Grassland,Agricultural,3098.898
North Pacific Montane Grassland,NaturalVeg,71202.504
North Pacific Montane Grassland,Developed,7765.56
North Pacific Montane Grassland,Exotics,26864.664
North Pacific Montane Grassland,OtherClearing,12.876
North Pacific Swamp Systems,Agricultural,3520.92
North Pacific Swamp Systems,NaturalVeg,94625.058
North Pacific Swamp Systems,Developed,10355.19
North Pacific Swamp Systems,Exotics,258.186
North Pacific Swamp Systems,OtherClearing,1.11
Columbia Basin Palouse Prairie,Agricultural,85641.384
Columbia Basin Palouse Prairie,NaturalVeg,7442.772
Columbia Basin Palouse Prairie,Developed,3827.946
Columbia Basin Palouse Prairie,Exotics,10576.968
Columbia Basin Palouse Prairie,OtherClearing,5.55
Laurentian-Acadian Northern Hardwoods Forest-Northern Sugar Maple-Basswood,Agricultural,2129.424
Laurentian-Acadian Northern Hardwoods Forest-Northern Sugar Maple-Basswood,NaturalVeg,94773.132
Laurentian-Acadian Northern Hardwoods Forest-Northern Sugar Maple-Basswood,Developed,3875.454
Laurentian-Acadian Northern Hardwoods Forest-Northern Sugar Maple-Basswood,Exotics,863.58
Laurentian-Acadian Northern Hardwoods Forest-Northern Sugar Maple-Basswood,OtherClearing,2.664
South-Central Interior/Upper Coastal Plain Wet Flatwoods,Agricultural,51894.498
South-Central Interior/Upper Coastal Plain Wet Flatwoods,NaturalVeg,24526.782
South-Central Interior/Upper Coastal Plain Wet Flatwoods,Developed,20026.176
South-Central Interior/Upper Coastal Plain Wet Flatwoods,Exotics,3746.472
South-Central Interior/Upper Coastal Plain Wet Flatwoods,OtherClearing,16.872
Southeast Florida Coastal Strand and Maritime Hammock,Agricultural,132.978
Southeast Florida Coastal Strand and Maritime Hammock,NaturalVeg,9525.576
Southeast Florida Coastal Strand and Maritime Hammock,Developed,89044.866
Southeast Florida Coastal Strand and Maritime Hammock,Exotics,666
Southeast Florida Coastal Strand and Maritime Hammock,OtherClearing,5.772
California Northern Coastal Grassland,Agricultural,11979.12
California Northern Coastal Grassland,NaturalVeg,32879.088
California Northern Coastal Grassland,Developed,47358.372
California Northern Coastal Grassland,Exotics,5107.554
California Northern Coastal Grassland,OtherClearing,88.356
Edwards Plateau Mesic Canyon,Agricultural,67.71
Edwards Plateau Mesic Canyon,NaturalVeg,83899.128
Edwards Plateau Mesic Canyon,Developed,7388.382
Edwards Plateau Mesic Canyon,Exotics,5676.096
Edwards Plateau Mesic Canyon,OtherClearing,2.442
South Florida Cypress Dome,Agricultural,1595.736
South Florida Cypress Dome,NaturalVeg,88952.292
South Florida Cypress Dome,Developed,3485.178
South Florida Cypress Dome,Exotics,1374.846
South Florida Cypress Dome,OtherClearing,25.308
Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Agricultural,1696.746
Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,NaturalVeg,91378.308
Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Developed,640.692
Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,Exotics,621.822
Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,OtherClearing,657.342
Southern Crowley`s Ridge Mesic Loess Slope Forest,Agricultural,10713.276
Southern Crowley`s Ridge Mesic Loess Slope Forest,NaturalVeg,68773.158
Southern Crowley`s Ridge Mesic Loess Slope Forest,Developed,12073.692
Southern Crowley`s Ridge Mesic Loess Slope Forest,Exotics,2500.608
Southern Crowley`s Ridge Mesic Loess Slope Forest,OtherClearing,70.374
Boreal Aspen-Birch Forest,Agricultural,19337.976
Boreal Aspen-Birch Forest,NaturalVeg,68199.732
Boreal Aspen-Birch Forest,Developed,1754.688
Boreal Aspen-Birch Forest,Exotics,2557.662
Boreal Aspen-Birch Forest,OtherClearing,1.776
Northwestern Great Plains Highland White Spruce Woodland,Agricultural,72.594
Northwestern Great Plains Highland White Spruce Woodland,NaturalVeg,87424.044
Northwestern Great Plains Highland White Spruce Woodland,Developed,2537.682
Northwestern Great Plains Highland White Spruce Woodland,Exotics,1148.628
Northwestern Great Plains Highland White Spruce Woodland,OtherClearing,47.064
West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,Agricultural,13177.698
West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,NaturalVeg,57776.61
West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,Developed,12310.344
West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,Exotics,4120.764
West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,OtherClearing,7.548
Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,Agricultural,5070.924
Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,NaturalVeg,73241.13
Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,Developed,5055.606
Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,Exotics,469.086
Atlantic Coastal Plain Clay-Based Carolina Bay Wetland,OtherClearing,1.998
Eastern Highland Rim Prairie and Barrens,Agricultural,34546.086
Eastern Highland Rim Prairie and Barrens,NaturalVeg,26960.568
Eastern Highland Rim Prairie and Barrens,Developed,16191.126
Eastern Highland Rim Prairie and Barrens,Exotics,2804.526
Eastern Highland Rim Prairie and Barrens,OtherClearing,0.888
Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,Agricultural,134.088
Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,NaturalVeg,75977.946
Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,Developed,343.878
Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,Exotics,893.772
Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,OtherClearing,2.442
Mediterranean California Mesic Serpentine Woodland and Chaparral,Agricultural,166.944
Mediterranean California Mesic Serpentine Woodland and Chaparral,NaturalVeg,56311.41
Mediterranean California Mesic Serpentine Woodland and Chaparral,Developed,1852.146
Mediterranean California Mesic Serpentine Woodland and Chaparral,Exotics,8955.258
Mediterranean California Mesic Serpentine Woodland and Chaparral,OtherClearing,167.166
Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Agricultural,5412.804
Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,NaturalVeg,52014.822
Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Developed,8229.984
Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Exotics,1240.758
Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,OtherClearing,58.608
North Pacific Broadleaf Landslide Forest and Shrubland,Agricultural,1127.76
North Pacific Broadleaf Landslide Forest and Shrubland,NaturalVeg,59025.138
North Pacific Broadleaf Landslide Forest and Shrubland,Developed,4294.368
North Pacific Broadleaf Landslide Forest and Shrubland,Exotics,836.718
North Pacific Broadleaf Landslide Forest and Shrubland,OtherClearing,7.77
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland-Dry,NaturalVeg,63022.914
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland-Dry,Developed,79.032
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland-Dry,Exotics,2.22
Western Great Plains Sparsely Vegetated Systems,Agricultural,20651.328
Western Great Plains Sparsely Vegetated Systems,NaturalVeg,23888.31
Western Great Plains Sparsely Vegetated Systems,Developed,2550.336
Western Great Plains Sparsely Vegetated Systems,Exotics,757.464
Western Great Plains Sparsely Vegetated Systems,OtherClearing,8215.776
Madrean Oriental Chaparral,Agricultural,9.768
Madrean Oriental Chaparral,NaturalVeg,52325.4
Madrean Oriental Chaparral,Developed,182.706
Madrean Oriental Chaparral,Exotics,1694.526
Madrean Oriental Chaparral,OtherClearing,19.758
Alabama Ketona Glade and Woodland,Agricultural,1745.142
Alabama Ketona Glade and Woodland,NaturalVeg,44008.17
Alabama Ketona Glade and Woodland,Developed,5751.132
Alabama Ketona Glade and Woodland,Exotics,905.316
Alabama Ketona Glade and Woodland,OtherClearing,204.24
Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,Agricultural,9669.654
Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,NaturalVeg,23466.954
Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,Developed,15498.042
Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,Exotics,1847.262
Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,OtherClearing,55.5
North Pacific Montane Shrubland,Agricultural,467.088
North Pacific Montane Shrubland,NaturalVeg,45620.112
North Pacific Montane Shrubland,Developed,823.176
North Pacific Montane Shrubland,Exotics,2901.54
North Pacific Montane Shrubland,OtherClearing,2.22
South Florida Dwarf Cypress Savanna,Agricultural,0.666
South Florida Dwarf Cypress Savanna,NaturalVeg,47351.268
South Florida Dwarf Cypress Savanna,Developed,241.758
South Florida Dwarf Cypress Savanna,Exotics,7.104
Acadian-Appalachian Alpine Tundra,Agricultural,19.092
Acadian-Appalachian Alpine Tundra,NaturalVeg,43404.108
Acadian-Appalachian Alpine Tundra,Developed,2022.642
Acadian-Appalachian Alpine Tundra,Exotics,427.572
Acadian-Appalachian Alpine Tundra,OtherClearing,7.77
Northern California Mesic Subalpine Woodland,Agricultural,0.222
Northern California Mesic Subalpine Woodland,NaturalVeg,44188.212
Northern California Mesic Subalpine Woodland,Developed,231.102
Northern California Mesic Subalpine Woodland,Exotics,5.328
South Texas Lomas,Agricultural,4690.416
South Texas Lomas,NaturalVeg,24536.772
South Texas Lomas,Developed,4019.532
South Texas Lomas,Exotics,9869.676
South Texas Lomas,OtherClearing,179.598
California Xeric Serpentine Chaparral,Agricultural,735.708
California Xeric Serpentine Chaparral,NaturalVeg,26371.824
California Xeric Serpentine Chaparral,Developed,3677.208
California Xeric Serpentine Chaparral,Exotics,6418.242
California Xeric Serpentine Chaparral,OtherClearing,83.25
Piedmont Hardpan Woodland and Forest,Agricultural,9099.558
Piedmont Hardpan Woodland and Forest,NaturalVeg,10973.682
Piedmont Hardpan Woodland and Forest,Developed,16613.148
Piedmont Hardpan Woodland and Forest,Exotics,247.752
Piedmont Hardpan Woodland and Forest,OtherClearing,144.744
North Pacific Avalanche Chute Shrubland,Agricultural,11.766
North Pacific Avalanche Chute Shrubland,NaturalVeg,33235.398
North Pacific Avalanche Chute Shrubland,Developed,36.408
North Pacific Avalanche Chute Shrubland,Exotics,2447.106
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Agricultural,6.216
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,NaturalVeg,33815.706
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Developed,37.74
Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Exotics,10.434
Pennyroyal Karst Plain Prairie and Barrens,Agricultural,12627.138
Pennyroyal Karst Plain Prairie and Barrens,NaturalVeg,7081.578
Pennyroyal Karst Plain Prairie and Barrens,Developed,6636.912
Pennyroyal Karst Plain Prairie and Barrens,Exotics,2094.348
Pennyroyal Karst Plain Prairie and Barrens,OtherClearing,9.99
Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany,Agricultural,82.806
Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany,NaturalVeg,25334.64
Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany,Developed,598.512
Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany,Exotics,881.784
Rocky Mountain Lower Montane-Foothill Shrubland-No True Mountain Mahogany,OtherClearing,64.824
Sierra Nevada Alpine Dwarf-Shrubland,NaturalVeg,23326.65
Sierra Nevada Alpine Dwarf-Shrubland,Developed,20.868
Sierra Nevada Alpine Dwarf-Shrubland,Exotics,1.332
Northern Rocky Mountain Mesic Montane Mixed Conifer Forest-Cedar Groves,Agricultural,0.666
Northern Rocky Mountain Mesic Montane Mixed Conifer Forest-Cedar Groves,NaturalVeg,22394.694
Northern Rocky Mountain Mesic Montane Mixed Conifer Forest-Cedar Groves,Developed,181.818
Northern Rocky Mountain Mesic Montane Mixed Conifer Forest-Cedar Groves,Exotics,6.66
Tamaulipan Clay Grassland,Agricultural,7084.908
Tamaulipan Clay Grassland,NaturalVeg,6275.052
Tamaulipan Clay Grassland,Developed,1392.384
Tamaulipan Clay Grassland,Exotics,7301.58
Tamaulipan Clay Grassland,OtherClearing,3.552
California Maritime Chaparral,Agricultural,93.906
California Maritime Chaparral,NaturalVeg,9353.748
California Maritime Chaparral,Developed,10400.7
California Maritime Chaparral,Exotics,1115.994
California Maritime Chaparral,OtherClearing,1.332
Western Great Plains Depressional Wetland Systems-Saline,Agricultural,9127.752
Western Great Plains Depressional Wetland Systems-Saline,NaturalVeg,9462.528
Western Great Plains Depressional Wetland Systems-Saline,Developed,1077.81
Western Great Plains Depressional Wetland Systems-Saline,Exotics,422.466
Western Great Plains Depressional Wetland Systems-Saline,OtherClearing,15.762
Madrean Upper Montane Conifer-Oak Forest and Woodland,Agricultural,0.666
Madrean Upper Montane Conifer-Oak Forest and Woodland,NaturalVeg,19230.084
Madrean Upper Montane Conifer-Oak Forest and Woodland,Developed,14.874
Madrean Upper Montane Conifer-Oak Forest and Woodland,Exotics,6.216
Great Lakes Alvar,Agricultural,4364.52
Great Lakes Alvar,NaturalVeg,10342.536
Great Lakes Alvar,Developed,3646.572
Great Lakes Alvar,Exotics,153.402
Great Lakes Alvar,OtherClearing,35.076
East Gulf Coastal Plain Jackson Plain Prairie and Barrens,Agricultural,7899.648
East Gulf Coastal Plain Jackson Plain Prairie and Barrens,NaturalVeg,1777.554
East Gulf Coastal Plain Jackson Plain Prairie and Barrens,Developed,3544.008
East Gulf Coastal Plain Jackson Plain Prairie and Barrens,Exotics,600.954
East Gulf Coastal Plain Jackson Plain Prairie and Barrens,OtherClearing,79.476
Western Highland Rim Prairie and Barrens,Agricultural,731.046
Western Highland Rim Prairie and Barrens,NaturalVeg,8308.572
Western Highland Rim Prairie and Barrens,Developed,1437.894
Western Highland Rim Prairie and Barrens,Exotics,692.418
Western Highland Rim Prairie and Barrens,OtherClearing,24.42
Mediterranean California Subalpine Meadow,NaturalVeg,10358.964
Mediterranean California Subalpine Meadow,Developed,33.078
Mediterranean California Alpine Fell-Field,NaturalVeg,10139.628
Mediterranean California Alpine Fell-Field,Developed,5.328
California Mesic Serpentine Grassland,Agricultural,32.19
California Mesic Serpentine Grassland,NaturalVeg,5451.432
California Mesic Serpentine Grassland,Developed,784.992
California Mesic Serpentine Grassland,Exotics,3361.968
Southern Atlantic Coastal Plain Dune and Maritime Grassland,Agricultural,1208.346
Southern Atlantic Coastal Plain Dune and Maritime Grassland,NaturalVeg,2481.294
Southern Atlantic Coastal Plain Dune and Maritime Grassland,Developed,5709.396
Southern Atlantic Coastal Plain Dune and Maritime Grassland,Exotics,31.302
Southern Atlantic Coastal Plain Dune and Maritime Grassland,OtherClearing,0.888
East Gulf Coastal Plain Dune and Coastal Grassland,Agricultural,30.192
East Gulf Coastal Plain Dune and Coastal Grassland,NaturalVeg,3119.1
East Gulf Coastal Plain Dune and Coastal Grassland,Developed,4762.566
East Gulf Coastal Plain Dune and Coastal Grassland,Exotics,356.088
East Gulf Coastal Plain Dune and Coastal Grassland,OtherClearing,4.44
Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,Agricultural,37.74
Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,NaturalVeg,773.448
Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,Developed,7111.326
Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,Exotics,139.638
Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,OtherClearing,27.306
Ouachita Montane Oak Forest,Agricultural,32.19
Ouachita Montane Oak Forest,NaturalVeg,7112.436
Ouachita Montane Oak Forest,Developed,788.988
Ouachita Montane Oak Forest,Exotics,99.456
Mediterranean California Alpine Dry Tundra,NaturalVeg,7388.826
Mediterranean California Alpine Dry Tundra,Developed,22.866
Southern Rocky Mountain Ponderosa Pine Savanna-North,Agricultural,10.212
Southern Rocky Mountain Ponderosa Pine Savanna-North,NaturalVeg,4985.898
Southern Rocky Mountain Ponderosa Pine Savanna-North,Developed,1473.414
Southern Rocky Mountain Ponderosa Pine Savanna-North,Exotics,188.922
Southern Rocky Mountain Ponderosa Pine Savanna-North,OtherClearing,4.662
California Coastal Closed-Cone Conifer Forest and Woodland,Agricultural,66.156
California Coastal Closed-Cone Conifer Forest and Woodland,NaturalVeg,4511.04
California Coastal Closed-Cone Conifer Forest and Woodland,Developed,1661.226
California Coastal Closed-Cone Conifer Forest and Woodland,Exotics,290.376
California Coastal Closed-Cone Conifer Forest and Woodland,OtherClearing,11.322
North Pacific Wooded Volcanic Flowage,Agricultural,6.66
North Pacific Wooded Volcanic Flowage,NaturalVeg,5010.54
North Pacific Wooded Volcanic Flowage,Developed,170.052
North Pacific Wooded Volcanic Flowage,Exotics,51.726
North Pacific Wooded Volcanic Flowage,OtherClearing,1.998
Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany,Agricultural,10.212
Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany,NaturalVeg,5100.228
Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany,Developed,48.618
Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany,Exotics,50.838
Rocky Mountain Lower Montane-Foothill Shrubland-True Mountain Mahogany,OtherClearing,9.324
Northwestern Great Plains Canyon,Agricultural,1242.756
Northwestern Great Plains Canyon,NaturalVeg,2169.384
Northwestern Great Plains Canyon,Developed,213.12
Northwestern Great Plains Canyon,Exotics,663.336
Mediterranean California Mixed Evergreen Forest,Agricultural,242.646
Mediterranean California Mixed Evergreen Forest,NaturalVeg,1121.322
Mediterranean California Mixed Evergreen Forest,Developed,813.63
Mediterranean California Mixed Evergreen Forest,Exotics,1086.024
Mediterranean California Mixed Evergreen Forest,OtherClearing,3.996
Tamaulipan Floodplain,Agricultural,642.468
Tamaulipan Floodplain,NaturalVeg,1548.228
Tamaulipan Floodplain,Developed,90.576
Tamaulipan Floodplain,Exotics,697.746
Northwestern Great Plains Aspen Forest and Parkland,Agricultural,213.786
Northwestern Great Plains Aspen Forest and Parkland,NaturalVeg,2354.532
Northwestern Great Plains Aspen Forest and Parkland,Developed,26.862
Northwestern Great Plains Aspen Forest and Parkland,Exotics,136.974
Appalachian Shale Barrens,Agricultural,0.888
Appalachian Shale Barrens,NaturalVeg,2587.632
Appalachian Shale Barrens,Developed,134.976
Appalachian Shale Barrens,Exotics,2.664
Appalachian Shale Barrens,OtherClearing,0.222
Mediterranean California Sparsely Vegetated Systems,Agricultural,50.838
Mediterranean California Sparsely Vegetated Systems,NaturalVeg,421.356
Mediterranean California Sparsely Vegetated Systems,Developed,285.714
Mediterranean California Sparsely Vegetated Systems,Exotics,266.622
Mediterranean California Sparsely Vegetated Systems,OtherClearing,1668.996
Southern Appalachian Grass and Shrub Bald,Agricultural,147.408
Southern Appalachian Grass and Shrub Bald,NaturalVeg,1921.854
Southern Appalachian Grass and Shrub Bald,Developed,258.63
Southern Appalachian Grass and Shrub Bald,Exotics,58.83
Eastern Serpentine Woodland,Agricultural,10.656
Eastern Serpentine Woodland,NaturalVeg,1092.24
Eastern Serpentine Woodland,Developed,162.504
Eastern Serpentine Woodland,Exotics,101.676
Mississippi Delta Maritime Forest,NaturalVeg,1231.656
Mississippi Delta Maritime Forest,Exotics,0.666
North Pacific Sparsely Vegetated Systems,Agricultural,35.964
North Pacific Sparsely Vegetated Systems,NaturalVeg,490.176
North Pacific Sparsely Vegetated Systems,Developed,24.642
North Pacific Sparsely Vegetated Systems,Exotics,55.944
North Pacific Sparsely Vegetated Systems,OtherClearing,0.888
Southern Rocky Mountain Ponderosa Pine Savanna-South,NaturalVeg,187.368
Southern Rocky Mountain Ponderosa Pine Savanna-South,Exotics,5.55
